,Site_ID_pseudonym,Reservoir_ID,Reservoir_Name,Sample_ID,Site_ID,DUP,Collection_Date,Species_Name,biomass_ugL,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General
141,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
142,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
143,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Holopedium_gibberum,NA,7.49E-05,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
144,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Calanoida_general,0.002204026,0.001543765,0.621,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
145,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Leptodiaptomus_ashlandi,0.000690464,0.000119904,1.064,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
146,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,H_Shoshone,0.001197608,4.50E-05,1.922,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
147,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Cyclopoida_general,NA,0.003447242,NA,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
148,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Cyclops_bicuspidatus_thomasi,NA,0.000104916,NA,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
149,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Rotifera_general,NA,0.000944245,0.121,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
150,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
151,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
152,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
153,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
154,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Keratella_cochlearis,4.33E-16,1.50E-05,0.113,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
155,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Keratella_quadrata,7.09E-14,0.000824341,0.155,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
156,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
157,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Kellicottia_longspinia,3.60E-15,0.00044964,0.138,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
158,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
159,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
160,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
161,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
162,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Nauplii_general,0.000619708,0.009517386,0.142,Nauplii,NA,NA,NA_ NA,Nauplii
163,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
164,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
165,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
166,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
167,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
168,C,ALC,Alcova,ALC_P1_DUP_20210614,P1,DUP,6/14/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
169,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Cladocera_general,5.81E-05,6.59E-05,0.544,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
170,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Daphnia_galeata_mendote,0.03377631,0.00191247,1.563,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
171,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
172,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
173,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
174,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
175,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
176,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
177,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
178,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
179,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
180,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
181,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
182,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
183,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
184,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
185,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
186,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Holopedium_gibberum,NA,8.24E-05,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
187,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Calanoida_general,0.00204792,0.00072542,0.808,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
188,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Leptodiaptomus_ashlandi,0.001031664,0.000181355,1.059,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
189,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,H_Shoshone,0.001955644,8.24E-05,1.838,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
190,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Cyclopoida_general,0.002076618,0.003528178,0.576,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
191,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Cyclops_bicuspidatus_thomasi,NA,3.30E-05,NA,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
192,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Rotifera_general,NA,0.001121103,0.096,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
193,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
194,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
195,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
196,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
197,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Keratella_quadrata,1.13E-13,0.001104616,0.164,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
198,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
199,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Kellicottia_longspinia,8.44E-15,0.000989209,0.141,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
200,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
201,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
202,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
203,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
204,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Nauplii_general,0.000681989,0.009331535,0.149,Nauplii,NA,NA,NA_ NA,Nauplii
205,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
206,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
207,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
208,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
209,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
210,B,ALC,Alcova,ALC_P2_20210614,P2,,6/14/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
211,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Cladocera_general,NA,6.00E-05,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
212,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Daphnia_galeata_mendote,0.114602744,0.004816147,1.736,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
213,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
214,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
215,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
216,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
217,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
218,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
219,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
220,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Bosmina_longirostris,0.000119229,0.000179856,0.291,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
221,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
222,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
223,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
224,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
225,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
226,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
227,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
228,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Holopedium_gibberum,NA,0.000139888,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
229,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Calanoida_general,0.012996699,0.007034373,0.686,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
230,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Leptodiaptomus_ashlandi,0.00861166,0.000959233,1.263,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
231,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,H_Shoshone,0.010206836,0.00059952,1.617,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
232,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Cyclopoida_general,0.002047418,0.002997602,0.598,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
233,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Cyclops_bicuspidatus_thomasi,0.001205384,0.000539568,0.806,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
234,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Rotifera_general,NA,6.00E-05,0.138,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
235,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
236,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
237,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
238,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
239,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Keratella_quadrata,5.18E-15,7.99E-05,0.141,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
240,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
241,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Kellicottia_longspinia,1.70E-15,0.00029976,0.123,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
242,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
243,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Mites_general,NA,2.00E-05,0.75,Arachnida,NA,NA,NA_ NA,NA
244,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
245,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
246,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Nauplii_general,0.001245881,0.014368506,0.16,Nauplii,NA,NA,NA_ NA,Nauplii
247,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
248,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
249,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
250,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
251,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
252,B,ALC,Alcova,ALC_P2_20210720,P2,,7/20/2021,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
253,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Cladocera_general,NA,NA,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
254,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Daphnia_galeata_mendote,0.019229566,0.001945872,1.274,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
255,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
256,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
257,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
258,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
259,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
260,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
261,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
262,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
263,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
264,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
265,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
266,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
267,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
268,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
269,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
270,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Holopedium_gibberum,NA,1.52E-05,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
271,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Calanoida_general,0.002252719,0.001140159,0.704,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
272,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Leptodiaptomus_ashlandi,6.32E-05,1.52E-05,0.938,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
273,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,H_Shoshone,NA,6.08E-05,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
274,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Cyclopoida_general,0.001358081,0.003116436,0.534,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
275,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Cyclops_bicuspidatus_thomasi,0.000310062,7.60E-05,0.938,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
276,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Rotifera_general,NA,0.000410457,0.123,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
277,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
278,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
279,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
280,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
281,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Keratella_cochlearis,6.64E-16,3.04E-05,0.103,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
282,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Keratella_quadrata,5.18E-14,0.000638489,0.152,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
283,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
284,A,ALC,Alcova,ALC_P3_20210614,P3,,6/14/2021,Kellicottia_longspinia,2.38E-15,0.000364851,0.129,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
